[197.00, 32.74, 96056.11, 68.51, 0.05, -1.06, 34.97, 2227823.00, 0.14, -0.29, -5.37, 50.336876, 19.532360, 318.60]
[235.00, 32.74, 96056.11, 68.51, -3.40, -0.77, 29.12, 2227861.00, 0.24, -0.37, -5.43, 50.336876, 19.532360, 318.60]
[455.00, 32.74, 96056.11, 68.51, -2.47, -0.85, 29.70, 2227900.00, 0.21, -0.28, -5.56, 50.336876, 19.532360, 318.30]
[281.00, 32.74, 96056.11, 68.51, -3.56, -1.49, 25.64, 2227941.00, 0.15, -0.12, -5.63, 50.336876, 19.532360, 318.30]
[297.00, 32.74, 96056.11, 68.51, -2.43, -1.38, 26.41, 2227980.00, 0.02, -0.11, -5.46, 50.336876, 19.532360, 318.30]
[147.00, 32.74, 96056.11, 68.51, -3.31, -1.39, 41.08, 2228023.00, -0.01, -0.16, -5.58, 50.336876, 19.532360, 318.30]
[227.00, 32.74, 96056.11, 68.51, -1.72, 2.90, 27.25, 2228060.00, 0.06, -0.21, -5.52, 50.336876, 19.532360, 318.30]
[362.00, 32.64, 95747.66, 95.59, -1.29, 0.16, 29.41, 2228098.00, 0.18, -0.18, -5.43, 50.336876, 19.532360, 318.30]
[202.00, 32.64, 95747.66, 95.59, -2.52, -2.31, 30.04, 2228139.00, 0.30, -0.11, -5.63, 50.336876, 19.532360, 318.30]
[14.00, 32.64, 95747.66, 95.59, 0.95, -2.42, 28.69, 2228177.00, 0.15, -0.07, -5.73, 50.336876, 19.532360, 318.30]
[230.00, 32.64, 95747.66, 95.59, 3.48, -5.54, 26.31, 2228215.00, -0.00, -0.16, -5.79, 50.336876, 19.532360, 318.30]
[206.00, 32.64, 95747.66, 95.59, 0.23, 1.17, 22.94, 2228252.00, -0.02, -0.32, -6.04, 50.336876, 19.532360, 318.30]
[197.00, 32.64, 95747.66, 95.59, -1.86, 1.60, 20.82, 2228293.00, -0.05, -0.31, -5.48, 50.336876, 19.532360, 318.30]
[253.00, 32.64, 95747.66, 95.59, -5.34, 0.17, 19.48, 2228331.00, -0.08, -0.21, -5.15, 50.336876, 19.532360, 318.30]
[244.00, 32.64, 95747.66, 95.59, -0.85, -1.21, 18.85, 2228368.00, -0.09, 0.02, -5.89, 50.336876, 19.532360, 318.30]
[199.00, 32.64, 95747.66, 95.59, -0.39, 5.59, 16.87, 2228406.00, -0.00, -0.05, -6.02, 50.336876, 19.532360, 318.30]
[166.00, 32.64, 95747.66, 95.59, -2.05, 6.01, 15.44, 2228443.00, 0.18, -0.04, -5.78, 50.336876, 19.532360, 318.30]
[121.00, 32.64, 95747.66, 95.59, -1.04, 0.36, 13.17, 2228484.00, 0.42, 0.08, -6.11, 50.336876, 19.532360, 318.30]
[177.00, 32.64, 95747.66, 95.59, 1.42, -1.75, 12.93, 2228522.00, 0.35, 0.10, -6.11, 50.336876, 19.532360, 318.30]
[57.00, 32.64, 95747.66, 95.59, 4.38, -1.73, 12.74, 2228559.00, 0.30, 0.05, -6.55, 50.336876, 19.532360, 318.30]
[28.00, 32.55, 95377.08, 128.23, 3.38, 1.24, 11.53, 2228597.00, 0.27, -0.09, -6.14, 50.336876, 19.532360, 318.30]
[37.00, 32.55, 95377.08, 128.23, 4.16, -1.11, 10.52, 2228638.00, 0.28, -0.22, -5.97, 50.336876, 19.532360, 318.30]
[88.00, 32.55, 95377.08, 128.23, 3.51, -2.36, 9.90, 2228676.00, 0.32, -0.30, -6.35, 50.336876, 19.532360, 318.30]
[22.00, 32.55, 95377.08, 128.23, 0.99, -2.37, 8.82, 2228714.00, 0.30, -0.25, -6.44, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 1.39, -3.00, 8.14, 2228753.00, 0.16, -0.19, -6.46, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 1.72, -1.69, 7.48, 2228794.00, 0.14, -0.20, -6.60, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 0.02, -1.43, 6.54, 2228832.00, 0.10, -0.22, -6.04, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 0.30, 0.17, 5.77, 2228870.00, 0.17, -0.21, -6.15, 50.336876, 19.532360, 318.30]
[0.00, 32.55, 95377.08, 128.23, 1.97, -2.97, 4.93, 2228907.00, 0.27, -0.14, -6.25, 50.336876, 19.532360, 318.30]
